Job Title,Date of registration,Deadline,Job Category,Experience Required,Employment Type,Salary,SocialEnsurance,RetirementBenefit,Location,Working Hours,Working Type,Company Name,Job Description,ApplicationMethod,ApplicationType,document,Post
풍무동 재가요양보호사 모집,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 풍무로69번길 51, 321동 (풍무동, 당곡마을월드메르디앙아파트)","근무시간 협의가능
※ 상세 근무시간
(월수목금) (오전) 10시 00분 ~ (오후) 1시 00분
(화) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",투유방문요양복지센터,"풍무동, 당곡마을월드메르디앙아파트 재가요양보호 업무 
- 케어내용 : 3등급 할머니(와상 환자/딸 가족과 거주)/ 기저귀 케어, 신체 지원, 일상 생활 지원, 가사 지원, 정서 지원 등
- 근무시간 : 주 5일(월수목금) (오전) 10시 00분 ~ (오후) 1시 00분/ (화) (오후) 1시 00분 ~ (오후) 4시 00분
- 임금형태 : 시급10,030원(추가 수당 별도 지급)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화 후 방문),기타(전화 후 방문),이력서,
[시니어 채용] GIS / 지하시설물 실시간 측량 현장직 채용 (신입/경력),25/05/13 등록,채용시까지,지도제작 및 공간정보시스템 전문가,관계없음,기간의 정함이 있는 근로계약,"연봉 2,515만원 ~ 2,515만원","국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 용인시 기흥구 기흥로 58-1 (구갈동, 기흥아이씨티밸리에스케이브이원)","(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사삼인공간정보,"- GIS현장팀 : 지하시설물 조사/탐사(관로, 맨홀, 밸브류 조사) 
- 시니어인턴쉽 참여 가능자 
- 토목, 건설, 건축, 시공 업종 경력자 (우대)  
- 인근거주자
- 운전가능자(필수)
- 주 5일근무(09:00~18:00 (휴게 1시간))
- 연 25,155,240원(신입기준/면접시 협의가능)","팩스,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접",이력서,
[향남읍]방문 요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 화성시 팔탄면 구운말길 19,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",우리방문요양센터,"- 성실하신 분
- 청소및 주변 정리,식사준비, 밑반찬 조리,말벗
-4등급 할머니
-수당합산 시급:12,500",방문,면접,기타(건강검진표),
제조 단순 업무,25/05/13 등록,채용시까지,플라스틱제품 조립원 및 검사원,신입,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 안성시 미양면 안성맞춤대로 571-70,(근무시간) (오전) 8시 00분 ~ (오후) 5시 00분,주 5일 근무,세영폼,"톰슨프레스 작업 (어렵지 않음)
안성시내에서 카풀 가능",방문,"서류,면접",이력서,
[조원동] 4등급 할머니 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 수원시 장안구 경수대로976번길 22, . (조원동, 수원 한일타운)","(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",함께하는재가복지센터,"* 4등급 할머니 (86세) , 독거
* 일상생활지원, 병원동행 등 돌봄업무
* 근무시간: 9:00~12:00 (화,목,토 또는 월,수,금)
* 전화상담후 지원
* 최저시급 10,030원+주휴수당+연차수당+기타수당 = 총12,800원
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음",기타(전화상담후 지원(010-8915-9544)),면접,"기타(요양보호사 자격증, 건강 검진 결과서(1년 이내))",
재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직연금,"경기도 의왕시 오전로 163, . (오전동, 목련아파트)","근무시간 협의가능
(근무시간) (오전) 10시 30분 ~ (오후) 1시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",행복재가장기요양센터,"- 5등급 어르신
*치매교육 이수자, 24년도 이후 자격증 취득한 자
- 10시30분 ~ 13시 30분(주 5회)
- 시급 10,030원(+각종 수당)=12,700원
-  의왕시 오전로 163 , 목련아파트","방문,
기타 (031-451- 0033)",면접,기타(요양보호사 자격증),
4등급 부부 할머니 할아버지 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 성남시 분당구 중앙공원로 54 (서현동, 시범단지우성아파트)","(근무시간) (오전) 10시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 36시간","주 6일 근무
(주 소정근로시간: 36시간)",맘편한재가복지센터,"분당구 서현동 4등급 부부 할머니 할아버지 케어
- 가사 및 일상생활도움, 말벗, 병원동행
- 주6일(월~토 10:00~16:00) 
- 급여 : 시급 12,800원(최저시급+주휴, 연차수당 등 기타 수당 포함)
- 맘편한재가복지센터 010-8651-0905/ 031-707-0666

장기간 근무하셨던 요양보호사께서 사정상 그만두셔서 구인중입니다. 
※ 근로계약기간의 정함이 없는 근로자를 채용하는 것이더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.",기타(유선 상담  후 지원 010-8651-0905),"서류,면접","기타(요양보호사 자격증, 건강검진 결과지)",
[부천 소사로] 3등급 여자 어르신 방문목욕 요양보호사 구인합니다,25/05/13 등록,채용시까지,재가 요양보호사,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약(시간(선택)제),"시급 18,500원 ~ 18,500원","고용보험
산재보험",해당없음,경기도 부천시 원미구 소사로301번길 26 (소사동),"근무시간 협의가능
(근무시간) (오전) 6시 30분 ~ (오전) 7시 30분
주 소정근로시간
툴팁
: 2시간","주 2일 근무
(주 소정근로시간: 2시간)",다솜노인복지센터,"1. 3등급 여성
2.  78세
3. 서비스욕구
-주2회 방문목욕(차량없이 집에서 목욕)

75Kg 으로 체격이 조금 있으신 여자 어르신입니다.
더 자세한 사항은 연락을 통해 전달하겠습니다.

감사합니다^^

**실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로 시간이나 임금, 근무예정지 등에 차이가 있을 수 있음","방문,팩스,워크넷
고용24 입사지원","서류,면접",이력서,
[일산 백석동] 재가요양보호사 구인,"25/05/13 등록
25/05/27 마감",25/05/27 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 일산동구 강송로88번길 30-4, . (백석동)","(근무시간) (오후) 5시 00분 ~ (오후) 8시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",편안애방문요양센터,"★ 4등급 남어르신
- 강송로 88번길 30-4 (검바골 공원 근처)
- 오후 5시~ 8시 (3시간)
- 주 6일 (월~토)
- 시급 13,000원 (제수당 포함)
☎ 문의: 편안애방문요양센터
  센터장 010-3158-4229",방문,면접,기타(요양보호사 자격증 필수),
마산동 재가요양보호사 모집,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 김포한강8로 331, 203동 (마산동, 김포한강엘에이치솔터마을2단지)","(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",한사랑재가장기요양센터,"마산동, 김포한강엘에이치솔터마을2단지 재가요양보호 업무 
- 케어내용 : 5등급 할머니(독거)/ 신체 지원, 일상 생활 지원, 가사 지원, 정서 지원 등
- 자격면허 : 치매교육이수 필수
- 근무시간 : 주 5일 (오전) 9시 00분 ~ (정오) 12시 00분
- 임금형태 : 시급10,030원(추가 수당 별도 지급)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화 후 방문),기타(전화 후 방문),기타(요양보호사 자격증 사본),
오피스텔 미화원(청소차)모집,"25/05/13 등록
25/07/12 마감",25/07/12 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 190만원 ~ 190만원,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 안산시 단원구 엠티브이19로 15, 엠티브이19로 12(힐스테이트 시화호 라군 인테라스) (성곡동)","※ 상세 근무시간
주6일/ 월~금 08:00~15:00/ 토요일 09:00~12:00/ 휴게시간 : 12:00~13:00
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",국제경보산업(주),"* 오피스텔(힐스테이트 시화호 라군 인테라스) 미화업무
- 청소차(주차장/ 운전가능자)
- 근무시간 : 주6일/ 월~금 08:00~15:00/ 토요일 09:00~12:00
- 급여 : 1,900,000원
- 근무지 : 안산시 단원구 엠티브이19로 12(힐스테이트 시화호 라군 인테라스)/ 서해선 원시역 500번 버스-->현장(약25분소요), 초지역 500번 버스- 
   ->현장(약45분 소요), 안산스마트허브 똑버스(호출버스) 이용
- 2개월 계약 후 재계약
- 복지카드 소지자 우대","팩스,워크넷
고용24 입사지원",면접,이력서,
[파장동] 은혜요양원 3교대 요양보호사 모집,25/05/13 등록,채용시까지,요양보호사,관계없음,기간의 정함이 있는 근로계약,월급 229만원 ~ 229만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 장안구 파장로82번길 16, 2층 은혜요양원 (파장동)","※ 상세 근무시간
3교대 07:00 ~ 16:00 , 12:30 ~ 21:30 , 21:30 ~ 익일 09:30
휴게시간( (오후) 12시30분~(오후) 01시30분)
주 소정근로시간
툴팁
: 39시간","주 5일 근무
(주 소정근로시간: 39시간)",은혜요양원,"- 요양원 3교대 요양보호사 채용
- 급여: 3교대 2,290,000원
- 주 5일 (주말 포함 (스케줄 근무))
- 3교대- 데이 : 07:00 ~ 16:00 , 이브닝 : 12:30 ~ 21:30, 나이트 :  21:30 ~ 익일 09:30
- 휴게시간 12:30 ~13:30","방문,
이메일 (개인회원 로그인 후 조회가능),
기타 (전화통화 후 방문(010-6374-0690)) 기본 이력서 이메일 보내기",면접,"이력서,자기소개서,경력증명서",
생산 사출성형 조작원,25/05/13 등록,채용시까지,주입·포장·상표부착기 등 기타 기계 조작원,관계없음,기간의 정함이 없는 근로계약,"연봉 3,000만원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 부천시 오정구 석천로 394-10, . (삼정동)","근무시간 협의가능
(근무시간) (오전) 7시 30분 ~ (오후) 6시 00분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 풍년테크,신입.경력가능,"워크넷
고용24 입사지원","서류,면접","이력서,자기소개서",
물류센터 하역원(정규직) 구인,"25/05/13 등록
25/05/27 마감",25/05/27 마감,하역·적재 종사원,관계없음,기간의 정함이 없는 근로계약,월급 245만원 ~ 250만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 안양시 만안구 덕천로34번길 59, . (안양동)","※ 상세 근무시간
(평일)7시~16시
(토요일)7~12시
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 6일 근무
(주 소정근로시간: 40시간)",신양로지스,"[삼양사 물류대행 업체(식품)]
- 제품 상하차 및 피킹 작업
- 근무시간:(평일)7시~오후4시,(토)7시~12시/토요일 월 2회 휴무
- 문의전화/031-8045-4963","방문,
기타 (전화통화 후 방문)","서류,면접",이력서,
[현대자동차기숙사식당] 주방 조리원 모집,25/05/13 등록,채용시까지,사업체 구내식당 급식 조리사,관계없음,기간의 정함이 있는 근로계약,월급 250만원 ~ 260만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 남양읍 시청로102번길 11, 현대자동차기숙사아파트","근무시간 협의가능
※ 상세 근무시간
*스케쥴 주5일근무
 새벽근무(04:30~13:30)1명//휴게시간 : 09:30~10:30
 
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 현대에쓰앤에쓰,"* 주방보조, 홀, 세척 등 전반적인 주방보조 업무
* 관련 업무, 단체급식 경험자 우대
* 주5일 스케줄 근무
* 새벽근무(04:30~13:30)1명//휴게시간 : 09:30~10:30","방문,워크넷,
기타 (지원문의 : 031-5189-7096)
고용24 입사지원","서류,면접",이력서,
[수원시] 화서역 파크푸르지오 아파트 보안경비 실장(일근직) 구인,25/05/13 등록,채용시까지,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 310만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 장안구 대평로 27, .. (정자동, 화서역 파크푸르지오)","(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 시큐원,"▶화서역 파크푸르지오아파트 경비실장 구인 (일근직)
- 수원시 장안구 대평로 27 (정자동 950)
- 주 5일근무
- 08:00~18:00
- 월 310만원.
- 경비신임교육이수증 필수 (이수후 3년 경과시 배치폐지확인증)
- 비흡연.
- 일근 실장 경력있는 분 지원바랍니다.
- 5월 17일 근무

- 아파트 보안순찰, 지상/지하 순찰운영  
- 방문차량관리(외부차량, 불법주차 단속)  
- 입주민 서비스 마인드 겸비자, 성실한자, 많은 지원 바랍니다.

* 제출서류는 반환되지 않습니다.","워크넷,
기타 (기타 궁금하신 사항은 031-5189-4298 로 문의해주시면 감사하겠습니다.)
고용24 입사지원","서류,면접","이력서,기타 (경비신임교육이수증 (이수후 3년 경과시 배치폐지확인증 지참))",
