Id,JobTitle,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,Address,Category,WorkingHours,CompanyName,JobDescription,ApplicationMethod,Document,Detail
531,재가요양보호사 모집 - 영등포구 문래동,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 영등포구 문래동1가,영등포구,"주5일
주 15시간 근로",소율방문요양복지센터,"직무내용
3등급/여자어르신 케어/거동가능/기저귀케어없음/아들과거주
가사 및 일상생활도움/목욕도움 1번
09:00~12:00/주5일
시급 13,000원(주휴수당,연차수당 외 각종수당포함)
전화문의 후 지원가능 010-4621-4515(김복순센터장)","방문,
기타 (전화문의 후 방문지원(010- 4621- 4515))","이력서,기타(요양보호사자격증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506190013&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
532,[금호동/2등급/할머니/전일 09~19시 주6일]재가 요양보호사 모...,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 성동구 금호동2가,성동구,"주6일
08:00 ~ 12:00",하늘빛재가방문요양,"직무내용
*2등급 할머니 전일케어
-일상생활지원등

*근무시간 09:00~19:00 주6일

*장기요양 급여제공 계약시간
- 08:00~12:00 주6일 근무
-그외 근무시간, 근무요일, 임금등은 별도계약 사항으로 본 구인과 관계없음.
-하반신 마비로 인하여 침대생활 하심. 교포 비희망

*시급 10,030원(주휴,연차수당 포함한 포괄시급 13,000원)","방문,팩스",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAQ002506190004&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
533,4등급 어르신 요양보호사 모집,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 12,700 원",서울특별시 서대문구 거북골로20길,서대문구,"주6일
09:00 ~ 12:00",서부이화사랑실버센터,"직무내용
*1947년생 4등급 할머니 /인지 좋으심 신체활동(화장실이동) 가능
*주6일/협의가능
*9~12시
*북가좌동",방문,기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAN002506190006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
534,아파트경비원모집 - 목동2차 우성아파트,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,아파트·빌라 경비원,월급 254 만원 ~ 254 만원,서울특별시 양천구 목동남로4길,양천구,"주4일
주 45시간 근로",(주)듀델코리아,"직무내용
목동2차우성아파트
경비원
아파트내 순찰, 경비 외 업무

월2.541.550원
6시격일제
휴게8.5시간 (주2.5, 야6)

전화지원 010-8323-9294 이광민 관리부장

* 양천구청역-1번 -도보17분",기타(전화문의 후 지원가능 010-4343-0563),"이력서,기타(경비신임교육이수증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506190009&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
535,[성북동 /2등급/ 할머니 / 09:00~13:00] 재가요양보호사...,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 성북구 성북로26길,성북구,"주6일
주 24시간 근로
09:00 ~ 13:00",소망재가노인복지센터,"직무내용
-[성북동 /2등급/ 할머니 / 09:00~13:00] 재가요양

- 일상생활지원 및 신체활동지원

- 주6일 09:00~13:00

- 시급: 10,030원( 각종 수당 포함 12,700원)",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAX002506190002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
536,[상도동 4등급 할머니 주5일 오후] 재가요양보호사 구인,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 13,500 원",서울특별시 동작구 상도로55길,동작구,"주5일
주 15시간 근로
13:30 ~ 16:30",마음애방문요양센터,"직무내용
*  4등급 할머니 요양보호 업무(80대/부부거주)
* 일상생활지원 및 신체활동지원
* 13:30~16:30/주5일
* 시급 : 10,030원(연차수당, 주휴수당 포함 13,500원)
* 상도동/ 숭실대 입구역 인근
* 문의 : 010-8897-2795","방문,
기타 (전화 후 방문)",기타(요양보호사 자격증사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAM002506190008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
537,재가 요양보호사 채용(쌍문동_3등급 할아버지_월수금),등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 방학로3가길,도봉구,"주3일
주 9시간 근로
07:30 ~ 10:30",가온누리방문요양센터,"직무내용
* 보건소 근처 단독주택 3등급 할아버지 방문케어
* 독거 / 거동하심
* 업무내용 : 반찬해서 아침식사 차려드리고 정리, 청소 등 가사지원 위주
* 근무시간  07:30~10:30 / 월,수,금(주3일)
* 시급 12700원(주휴수당 등 포함)",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002506190008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
538,재가요양보호사 모집 - 5등급 / 여자어르신 / 대림동,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 영등포구 대림로27길,영등포구,주5일,서울재가어르신요양센터,"직무내용
[재가요양보호사 모집] 

직무: 5등급 여자어르신 돌봄 - 독거, 거동가능, 가사 및 일상생활지원 등

근무시간: 09:00~12:00 / 주5일

급여 : 시급12,700원 (주휴수당, 연차수당, 기타수당 등 포함)

지원방법 : 전화문의 후 방문 (010-2746-5809)",기타(전화문의 후 방문(010-2746-5809)),"기타(요양보호사자격증, 치매교육이수 또는 2024년이후 요양보호사 자격 취득)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506190007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
539,아파트 미화원 모집(실내) - 사당우성2단지아파트,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 117 만원 ~ 117 만원,서울특별시 동작구 동작대로29길,동작구,"주5일
주 22시간 근로",(주)밝은티에스,"직무내용
[아파트 미화원 모집]

직무: 아파트 청소 업무 

근무시간: 09:00~15:00(토요일 휴무)/ 휴게시간(11:30~13:00)/주5일제

급여: 월1,177,530원

문의: 010-2280-1358","방문,
기타 (전화통화 후 방문(010-2280-1358))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAM002506190006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
540,재가 요양보호사 구인,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 은평구 갈현로33가길,은평구,"주6일
주 15시간 근로
10:00 ~ 13:00",시니어스초이스홈케어의정부점,"직무내용
- 4등급 남 어르신 
- 주5~6일근무 / 10:00~13~00
- 시급: 12,700원(수당포함)
- 연락처: 010-7304-1385",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKZ002506190006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
541,[북아현동] 4등급할머니 재가요양보호사 구인,등록일 : 2025-06-19,마감일 : 2025-07-18,Not found,경력무관,재가 요양보호사,"시급 13,000 원 ~ 13,000 원",서울특별시 서대문구 북아현로22마길,서대문구,"주6일
주 18시간 근로
13:00 ~ 16:00",늘사랑재가복지센터,"직무내용
-북아현동 4등급 할머니 재가요양
-기저귀 착용, 개2마리, 말벗위주
-13시~16시/주6일/13000원","방문,
기타 (전화 문의)",기타(자격증사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAO002506190001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
542,시흥2동] 아파트 청소,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,건물 청소원,월급 144 만원 ~ 144 만원,서울특별시 금천구 금하로,금천구,"주6일
주 28시간 근로",주식회사 이데아그룹,"직무내용
○ 아파트  내부 공용 부분 청소

○ 근무시간 - 평일 9:00~15:00(휴게 1시간), 토 9:00~12:00

○ 월급 - 1,444,320원

○ 복지카드 소지자 우대",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAI002506190001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
543,[성현동 관악동부센트레빌아파트] 경비 직원 모집힙니다.,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,신입,아파트·빌라 경비원,월급 224 만원 ~ 224 만원,서울특별시 관악구 은천로33길,관악구,"주5일
주 40시간 근로",(주)듀델코리아,"직무내용
[성현동 관악동부센트레빌아파트] 단지 내 순찰 및 경비 업무
※ 경비신임교육 이수증 소지자
- 근무시간: 06:00~(익일)06:00(휴게 10.5시간)
- 급여: 2,249,970원(주 40시간 외 추가 수당 포함)",방문,"이력서,기타(경비신임교육 이수증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAF002506190001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
544,{오금동} 송파레미니스아파트 청소원 모집,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 156 만원 ~ 156 만원,서울특별시 송파구 동남로,송파구,"주6일
주 29시간 근로",주식회사세원종합관리,"직무내용
-송파 레미니스 2단지 아파트청소
-근무시간:9:00-15:30/09:00~11:30(주6일)(휴게시간 1시간)
- 월 1,568,980원","방문,
기타 (전화(010-9480-3026))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAS002506190003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
545,[동작구 상도4동] 5등급할머니 오전 요양보호사 구인 // 치매교...,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 동작구 성대로17길,동작구,"주5일
주 15시간 근로",상록복지재가센터,"직무내용
[동작구 상도4동] 5등급할머니  오전 요양보호사 구인 // 치매교육이수자

* 신체활동지원 및 일상가사지원 등 서비스
* 혼자거주
* 08:00~11:00 주5일
* 시급 10,030원(기타 수당 포함 12,700원)
* 문의: 010-4045-6781","방문,
기타 (전화문의 010-4045-6781)","기타(자격증사본, 해당년도 건강검진표)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAM002506190002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
546,방문 재가요양보호사 모집[내발산동],등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강서구 수명로2길,강서구,"주6일
주 24시간 근로
08:00 ~ 12:00",누리재가복지센터,"직무내용
2등급 여자어르신 케어업무
주6일, 8시~12시
시급 12,700원(기타수당 포함)
기저귀교환, 체위변경, 식사준비
*6/25~8/27 2달간만 구인","방문,
기타 (전화상담)","기타(요양보호사자격증, 채용 후 건강검진표)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10072506190002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
547,치매재가 요양보호사 구인,등록일 : 2025-06-19,마감일 : 2025-08-10,Not found,경력무관,요양보호사,"시급 10,030 원 이상",서울특별시 노원구 상계로33길,노원구,"주5일
주 15시간 근로
09:00 ~ 12:00",참조은재가복지센타,"직무내용
- 5등급 남 어르신
- 치매교육이수 필수
- 주5일근무 / 09:00~12:00
- 시급: 12,800(수당포함)
- 연락처: 센터장님 통화 후 지원하세요. 010-5341-9387",방문,"이력서,기타(요양보호사 자격증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKZ002506190005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
548,[옥수동/4등급/할아버지/09:00~1200 주5일]재가 요양보호사...,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 성동구 뚝섬로,성동구,"주5일
주 15시간 근로
09:00 ~ 12:00",온누리 재가노인복지센터,"직무내용
옥수동 4등급 할머니 오전 케어

근무시간 09:00~12:00 주5일

시급 10,030원 (연차수당, 주휴수당포함하면 12,700원)","방문,팩스,
기타 ( onnoori22@naver.com)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAQ002506190001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
549,시설 요양보호사(교대) 채용,등록일 : 2025-06-19,마감일 : 2025-08-18,Not found,경력무관,요양보호사(노인요양사),월급 213 만원 ~ 213 만원,서울특별시 광진구 용마산로,광진구,"주5일
주 40시간 근로
09:00 ~ 09:00",노블레스요양원1,"직무내용
* 공동생활가정 요양시설(9명) 어르신 돌봄서비스
* 교대근무: 1일 근무(09:00~익일09:00) 후 2일 휴무
* 휴게시간: 주간:2시간 + 야간:5시간
* 3개월 수습기간 적용/1년씩 근로계약 연장

* 이력서 팩스(02-457-0268) 발송이 어려울 경우 인사담당자(010-9099-4220)에게 이력서 사진을 찍어서 문자발송","방문,팩스,
기타 (이력서사진 문자발송)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAG002506190002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
550,[우이동/ 4등급 할아버님/ 오후/ 주6일] 재가요양보호사 채용,등록일 : 2025-06-18,마감일 : 2025-08-17,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강북구 삼양로173가길,강북구,"주6일
주 18시간 근로
14:00 ~ 17:00",아리아케어방문요양강북수유센터,"직무내용
[우이동/ 4등급 할아버님/ 오후/ 주6일] 재가요양보호사 채용  

- 식사, 청소등 요양보호사 업무
- 시급: 10,030원(각종 수당 포함 14,000원)
- 연락후 방문 지원",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAX002506180003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
551,[재가요양보호사 모집] 궁동 / 4등급 / 여자 어르신,등록일 : 2025-06-18,마감일 : 2025-08-17,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 구로구 부일로19길,구로구,"주3일
주 9시간 근로",원 다우리재가노인복지센터,"직무내용
직무: 4등급 여자 어르신 돌봄 - 독거, 거동가능, 신체지원, 가사일상지원, 정서지원 등 

근무시간: 09:00~12:00 / 화,목,토 (주 3회)

근무처: 서울특별시 구로구 부일로19길 94(궁동)

시급: 12,700원 (주휴수당, 연차수당, 기타 수당 등 포함)

* 전화지원 이하은 담당자(H:010-7788-3332)",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506180024&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
552,신당동 4등급 여자어르신 요양보호사 구인신청,등록일 : 2025-06-18,마감일 : 2025-08-17,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 중구 왕십리로39길,중구,"주6일
주 39시간 근로",소망재가노인복지센터,"직무내용
신당동 4등급 여자어르신 요양보호사 구인신청
37년생이심 
- 일상생활지원 및 신체활동지원
- 시급12,700원",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002506180001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
553,[송파구 장지동/3등급] 재가요양보호사 구인,등록일 : 2025-06-18,마감일 : 2025-08-17,Not found,신입,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 송파구 위례광장로,송파구,"주5일
주 15시간 근로",소망실버복지센터,"직무내용
[ 송파구 장지동 힐스테이트송파위례 거주 ] 4등급 할아버지 재가 요양 

- 직무내용: 가사 및 일상생활 지원, 외출시 동행

- 장기요양급여 적용 근로시간: 1일 3시간 

- 주5일 근무 / 근무시간 : 10:00~13:00 (시간 변경 가능) 

- 시급: 13,000원 (시급 10,030원 + 주휴수당, 연차수당 기타 제수당 포함)","방문,
기타 (전화지원)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAV002506180006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
