Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail,Post
208,2025년도 2분기 실무직 공개채용,"25/05/19 등록
25/05/28 마감",25/05/28 마감,건물 청소원,관계없음,기간의 정함이 없는 근로계약,월급 214만원 ~ 214만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,서울특별시 서초구 양재대로 242 (염곡동),서초구,"(근무시간) (오전) 7시 00분 ~ (오후) 4시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",한국도로교통공단서울특별시지부,"* 2025년도 2분기 실무직 공개채용 *

- 업무: 청사 환경 미화
- 급여: 2,143,200원
- 근무지: 서초구 양재대로242
- 접수마감일: 25년 5월 28일 18시

* 국가유공자 등 취업보호(지원) 대상자 지원인 경우 증명서 제출(필수)",자사채용사이트(https://koroad.machuda.kr),"서류,면접","이력서,자기소개서,기타 (취업지원대상자 증명서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0752505190001&rtnTarget=list4,
209,시설 영선 실무자,"25/05/19 등록
25/06/02 마감",25/06/02 마감,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 240만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 성북구 종암로36길 52, 관리사무소 (하월곡동, 아남APT)",성북구,"(근무시간) (오전) 7시 30분 ~ (오전) 7시 30분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",하월곡아남아파트관리소,아파트 시설 영선관리,"방문,우편",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KC5G652505190001&rtnTarget=list6,
210,금천구 시흥동 벽산1단지아파트 (4등급 남) 요양보호사 (오전10:00~13:00) 주5일,"25/05/19 등록
25/07/18 마감",25/07/18 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 금천구 금하로 793, 111동 (시흥동, 벽산아파트)",금천구,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",과천행복노인복지센터,"- 금천구 시흥동 벽산1단지 아파트 (4등급 남)
- 방문요양 요양보호사 업무 
  (가사(반찬) 위주, 수급자 직접케어서비스 없음)
- 주5일 10:00~13:00
- 시급 12,700원(각종 수당 포함)
- 접수방법 : 전화 후 방문","방문,
기타 (유선 후 방문)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAI002505190002&rtnTarget=list1,
211,[용산2가동/해방촌오거리] 3등급 재가요양보호사 구인,25/05/19 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 용산구 용산동2가 신흥로27길 6-5, 상세주소 확인 (용산동2가)",용산구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",섬기미방문요양센터,"[용산2가동/해방촌오거리] 3등급 할머니 재가요양

- 직무내용: 일상가사지원, 신체활동지원, 목욕도움 등 

- 장기요양급여 적용 근로시간: 1일 3시간

- 근무시간: 주5일 근무 / 09:00~12:00

- 시급 12,700원","방문,
기타 (통화 후 면접)",면접,기타(자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAV002505190003&rtnTarget=list2,
212,[신사동 신대방역 ]인근 80대 4등급 부부어르신 주6일 하루6시간 오전9~오후 3시,25/05/19 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 관악구 조원로31길 60, 신사동 신대방역 인근 (신림동)",관악구,"※ 상세 근무시간
주6일  하루6시간  오전9~13시
주 소정근로시간
툴팁
: 36시간","주 6일 근무
(주 소정근로시간: 36시간)",다정재가복지센터,"[신사동 신대방역 ]인근 80대 4등급 부부어르신  주6일  하루6시간  오전9~오후 3시
 
직무 - 일상생활 지원(어르신 수발 및 주변정리)
주휴.연차수당 포함 시급 12,700원",방문,면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAF002505190001&rtnTarget=list8,
213,[주말/공휴일 휴무]한진빌딩(정석) 구내식당 찬모 채용,"25/05/19 등록
25/07/18 마감",25/07/18 마감,사업체 구내식당 급식 조리사,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 209만원 ~ 218만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 중구 남대문로 63, 26층 구내식당 (소공동)",중구,"(근무시간) (오전) 7시 00분 ~ (오후) 2시 00분
휴게시간( (오전) 08시00분~(오전) 08시30분)
주 소정근로시간
툴팁
: 32시간","주 5일 근무
(주 소정근로시간: 32시간)",주식회사 삼구에프에스,"[주말/공휴일 휴무]한진빌딩(정석) 구내식당 찬모 채용

□ 근무기간 : 장기근무자 가능자 우대

□ 근무요일: 주5일(월~금/ 주말 공휴일 휴무)

□ 근무시간 : 07:00~14:00(휴게 30분)

□ 급여 : 월평균200만원(세전)

  ※ 워크넷 입사 지원 후 면접협의","워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접","이력서,기타 (전화 통화 후 면접)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0042505190001&rtnTarget=list9,
214,[오현로9길 동성주택] 4등급 여 어르신/ 재가요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 강북구 오현로9길 147, 미아동 동성주택 (미아동, 동성주택)",강북구,"※ 상세 근무시간
 근무조건 : 13:30~16:30  / 주 5 일",주 5일 근무,수산나재가복지센터,"- 직무내용 : 청소 식사 말벗 및 일상생활지원 
- 근무조건 : 13:30~16:30  / 주 5 일
- 급여 : 12,700원  (기본:10,030원+주휴수당) 지급",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAD002505140006&rtnTarget=list2,
215,[답십리/ 3등급어머니/오전] 재가요양보호사 구인,"25/05/14 등록
25/05/28 마감",25/05/28 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,080원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 동대문구 답십리로41길 7 (답십리동, 답십리대우아파트)",동대문구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",자애원요양복지센터,"- 답십리 대우아파트
- 3등급 어머니(83세)
- 주6일 9시~12시
- 시급 12,700(주휴수당포함)
- 보행차 이용 거동, 실내 혼자 거동가능
- 청소, 병원동행, 말벗, 식사도움 등",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11052505140005&rtnTarget=list5,
216,수색동 4등급 할머니 요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 12,700원 ~ 12,700원","국민연금
산재보험
건강보험",퇴직금,"서울특별시 은평구 은평터널로 65, . (수색동, e편한세상수색에코포레)",은평구,(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분,주 6일 근무,서울방문요양센터,"- 수색동 4등급 할머니 재가 요양
- 13시~16시/주6일/12700원
- 일상생활지원","방문,
기타 (통화 후)",면접,"기타(요양보호사 자격증,  건강검진내역서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAO002505140009&rtnTarget=list6,
217,미아동(두산위브트레지움@) 4등급 67세 여자어르신 주5일 오전재가,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 강북구 삼양로27길 80, 솔샘역에서 도보10분 (미아동, 두산위브트레지움아파트)",강북구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",가족재가복지,"* 미아동(두산위브트레지움@) 4등급 67세 여자어르신 주5일 오전케어

- 가사 및 일상생활 지원,신체활동지원 ,정서지원  등
- 기저귀 케어
- 주5일 (월~금) 09:00-12:00
- 시급 12,800원(연차/주휴수당 포함)

*성실하고 마인드 좋으신 요양보호사님 희망","방문,
기타 (전화 010-5449-3892)","서류,면접","기타(자격증 사본, 건강검진결과 통보서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10042505140006&rtnTarget=list8,
218,[신정동] 4등급 할머니 / 15:00~18:00(주3일) / 요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 양천구 은행정로20길 1, . (신정동, 리치펠리스아파트)",양천구,"※ 상세 근무시간
- 주3일(월/수/금), 15:00~18:00
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",가자하나로재가복지센터,"- 청소 및 가사지원 등
- 주3일(월/수/금), 15:00~18:00
- 시급 12,700원(시급+수당포함)","방문,팩스,
기타 (전화 010-3646-9832)",면접,기타(자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAT002505140006&rtnTarget=list10,
219,[이촌역/한강로동] 재가요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 용산구 한강로3가 서빙고로 52-5, 상세주소 확인 (한강로3가)",용산구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",좋은만남방문요양센터,"[이촌역/한강로동] 3등급 할머니 재가요양보호

- 직무내용: 일상가사지원, 신체활동지원, 정서지원, 외출동행등

- 장기요양급여 적용 근로시간: 1일 3시간 

- 주5일 근무 / 근무시간 : 09:00~12:00

-시급: 12,700원 (시급 10,030원 + 주휴수당, 연차수당 기타 제수당 포함)",방문,면접,"기타(자격증, 건강검진결과통보서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAV002505140010&rtnTarget=list2,
220,[신반포2차 한신아파트] 미화원 모집,25/05/14 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,월급 151만원 ~ 151만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 서초구 신반포로23길 41, .. (잠원동, 신반포2지구아파트)",서초구,"※ 상세 근무시간
월수목 : 09:00~15:00 / 화,금 : 08:00~16:00/토요일휴무
주 소정근로시간
툴팁
: 28시간","주 5일 근무
(주 소정근로시간: 28시간)",(주)한강티에스,"- 신반포2차 한신아파트 미화
- 아파트 단지 내 청소
- 월,수,목 : 09:00~15:00 /휴게시간 : 12:00~12:48
- 화, 금 : 08:00~16:00/ 휴게시간 : 12:00~13:48
- 토요일 휴무
- 급여 : 월1.511.190원
- 지원 : 010-4695-4601",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAP002505140005&rtnTarget=list3,
221,진관동 1등급 할머니 오후 3시~7시 요양,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 12,700원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 은평구 진관4로 17, . (진관동, 은평뉴타운 상림마을)",은평구,"(근무시간) (오후) 3시 00분 ~ (오후) 7시 00분
주 소정근로시간
툴팁
: 20시간","주 5일 근무
(주 소정근로시간: 20시간)",사랑나무방문요양센터,"- 진관동 1등급 할머니 오후 3시~7시 요양

- 식사 도움, 가사 지원, 일상생활 지원, 소변줄 관리, 체위 변경, 기저귀 교체

- 시급 10,030원 + 수당 = 12,700원(중증 수당 별도)

- 주 5일 4시간씩",기타(채용 담당자 전화 통화 후 면접),면접,기타(요양보호사 자격증(사본)),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAW002505140005&rtnTarget=list4,
222,장지역 인근 물류센터 청소,25/05/14 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","고용보험
산재보험",해당없음,"서울특별시 송파구 송파대로 55, 물류센터 (장지동)",송파구,"※ 상세 근무시간
주중 07:00~08:30(1.5시간 근무)",주 3일 근무,(주)고도시스템,"장지역 인근 물류센터 청소(주3일, 하루 1.5시간, 380,000원)
주3일(월, 수, 금)
근무시간: 주중 07:00~08:30(1.5시간 근무)
             
근무지: 송파구 장지동 677-3
급여: 380,000원","워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10082505140002&rtnTarget=list6,
223,[한남역 4분거리/한남동] 재가요양보호사 모집,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 용산구 독서당로6길 16, 상세주소 확인 (한남동, 리버탑아파트)",용산구,(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분,주 5일 근무,신금호재가노인복지센터,"[한남역 4분거리/한남동]  4등급 할머니 재가요양

- 직무내용: 일상가사지원, 신체활동지원

- 장기요양급여 적용 근로시간: 1일 3시간 

- 주5일 근무 / 근무시간 : 09:00~12:00

- 시급: 13,000원 (시급 10,030원 + 주휴수당, 연차수당 기타 제수당 포함)","방문,팩스,
기타 (전화 후 방문)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAV002505140009&rtnTarget=list8,
