Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
149,[구성역] 이편한세상 플랫폼 시티 단시간 미화원 구인,25/05/22 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 118만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 기흥구 구성로 15 (마북동, e편한세상 구성역 플랫폼시티)",용인시,"※ 상세 근무시간
▣ 근무시간 : 평일 8:30 - 13:00(휴게30분) /토요일 9:00-12:00
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 23시간","주 6일 근무
(주 소정근로시간: 23시간)",주식회사 앰앰아이,"▣ 031 5189 4892 로 꼭 면접 신청 해주세요.
▣ 즉시 출근자 우대
▣ 업무내용 :아파트 내 커뮤니티 청소
( 커뮤니티 내 힘든 곳은  기존 미화원들과 같이 하기 때문에 어려운일 없습니다.)
▣ 근무시간 : 평일 8:30 - 13:00(휴게30분) /토요일 9:00-12:00
▣ 임      금:  월급 1,183,540원
▣ 근       무 : 용인 기흥구 구성로15 ,이편한세상 플랫폼 시티",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505220008&rtnTarget=list5
150,회사 보안원 채용,25/05/22 등록,채용시까지,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 302만원 ~ 302만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 대곶면 소래로 66, 한국씰마스타",김포시,"※ 상세 근무시간
06:00~익일06:00
(격일근무)
주 소정근로시간
툴팁
: 47시간","주 4일 근무
(주 소정근로시간: 47시간)",(주)미래가이드,"회사 경비업무(출입자 및 출입차량 통제 등), 경비신임교육 이수증 필수, 복지카드 소지자 우대

※ 고용24 또는 이메일로 입사지원해주세요~!!",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505220002&rtnTarget=list9
151,재가요양보호사 모십니다.,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 안양시 만안구 병목안로142번길 12 (안양동),안양시,"근무시간 협의가능
(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",한빛재가장기요양센터,"-4등급 할머니 일상생활 지원/배우자동거,
-주5일 오후2시~오후5시
-시급 10030원+주수당포함12700원","방문,
기타 (전화 010-4005-2603)",면접,"기타(요양보호사자격증, 건강진단서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220007&rtnTarget=list4
152,[죽전동/2등급/할머님/주말근무] 요양보호사 채용,25/05/22 등록,채용시까지,요양보호사,경력 (최소 0년 3 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"경기도 용인시 수지구 용구대로2801번길 29, 502 (죽전동, 벽산아파트)",용인시,"(근무시간) (오후) 12시 30분 ~ (오후) 4시 30분
주 소정근로시간
툴팁
: 4시간","주 1일 근무
(주 소정근로시간: 4시간)",마음드림재가복지센터,"- 죽전동2등급 할머님 재가대상자 케어(주말고정근무)
- 거동가능,간병일상생활지원서비스(말벗,일상생활지원)
- 주1일 : 12:30~16:30(시간협의)/주말고정근무
- 급여 : 시급10030+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220007&rtnTarget=list6
153,[권선동] 권선자이 이편한세상아파트 실내 미화원 모집,25/05/22 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 170만원 ~ 170만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 권광로 55, . (권선동, 권선자이 이편한세상)",수원시,"※ 상세 근무시간
주6일근무, 월~금 09:00~16:00(휴게시간 12:00~13:00)/토 09:00~12:00
주 소정근로시간
툴팁
: 32시간","주 6일 근무
(주 소정근로시간: 32시간)",(주)밝은티에스,"▷ 권선자이 이편한세상아파트 실내 미화원 모집
▷ 주6일 근무
    월~금 09:00~16:00 / 휴게시간 12:00~13:00
    토 09:00~12:00
▷ 급여: 1,700,090원
▷ 지원: 실장 010-3831-8978  전화지원 후 면접",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505220001&rtnTarget=list8
154,[기흥 상갈동] 금화마을 주공 3단지 실내미화원 채용,25/05/22 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 143만원 ~ 143만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 기흥구 금화로11번길 10 (상갈동, 금화마을주공3단지아파트)",용인시,"(근무시간) (오전) 9시 00분 ~ (오후) 3시 30분
휴게시간( (오전) 11시30분~(오후) 12시30분)
주 소정근로시간
툴팁
: 27시간","주 5일 근무
(주 소정근로시간: 27시간)",(주)가온종합관리,"* 아파트 내부 미화 
- 주 5일 09:00 ~ 15:30 (휴게시간 11:30 ~ 12:30)
- 급여 1,438,310원","방문,
기타 (010-9927-8849 연락후 면접진행)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220003&rtnTarget=list9
155,<상설면접 5.28. 오후2시~> 인덕원센트럴자이 아파트청소원 모집,25/05/21 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 170만원 ~ 170만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 의왕시 내손로 13, . (내손동, 인덕원 센트럴 자이)",의왕시,"※ 상세 근무시간
 (평일) 9시~16시, (토) 9시~12시(휴게 12시~13시) 또는
야간청소(평일)15시~22시(휴게18~19시), (토)14시~17시
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",승인산업주식회사,"☞ 1. 인덕원센트럴자이 아파트 청소
☞ 근무시간: (평일) 9시~16시, (토) 9시~12시(휴게 12시~13시) 또는
    야간청소 (평일)15시~22시(휴게18~19시), (토)14시~17시
☞ 급여:1,700,090원
☞ 2. 인덕원센트럴자이 커뮤니티청소 1명 모집
☞근무시간: (화~일)오후3시~24시(휴게 2시간) ★월요일 1일 휴무
☞월2,448,360원
☞면접일시: 5/28(수), 오후2시~ 
☞면접장소: 인덕원센트럴자이 관리소 
★ 상설면접으로 진행 할 예정이오니 알선 만 걸어주세요.(업체 전화 사절)
★ 통화나 문자로 지원의사 확인 하신 분만 알선해주세요.(무작위 알선 지양함)","워크넷,
기타 (통화 후 면접 진행(상설면접 진행 예정))
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKY002505210002&rtnTarget=list3
156,지동 입주 요양보호사 채용,25/05/21 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 팔달구 창룡문로 18-10, . (지동)",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",경기재가노인복지센터,"*2등급 할머니
- 정서지원, 식사도움 및 신체활동 지원
- 근무지: 팔달구 지동 307-70
- 급여:340만원

※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.",기타(전화 지원(010-4768-0328)/070-4285-0746),기타(전화 후 면접(010-4768-0328)),이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505210018&rtnTarget=list4
157,[산본동] 신안모란아파트 경비원 모집,"25/05/21 등록
25/06/04 마감",25/06/04 마감,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 236만원 ~ 236만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 군포시 고산로643번길 10, . (산본동, 신안모란아파트)",군포시,"※ 상세 근무시간
06:00~익일06:00(휴게시간- 주간 5시간, 야간 5시간)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",(유) 원광,"▣ 격일근무 : 06:00~익일06:00(휴게시간- 주간 5시간, 야간 5시간)
▣ 급여: 월 2,366,190원
▣ 지원문의 :반장님 010-9000-7473",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505210017&rtnTarget=list5
158,[중원구 금광동] 경비원 모집,25/05/21 등록,채용시까지,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",관계없음,기간의 정함이 없는 근로계약,월급 245만원 ~ 245만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 성남시 중원구 광명로395번길 7 (금광동, 현대아파트)",성남시,"※ 상세 근무시간
격일제 06:30 ~ 익일 06:30 / 격일제 / 2교대 (휴게시간 주간3시간, 야간6시간)

주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",(주)무림하우징,"중원구 금광동 현대아파트 경비원 모집

*근무시간: 격일제 06:30 ~ 익일 06:30 / 격일제 / 2교대 (휴게시간 주간3시간, 야간6시간)

*근무지 : 경기도 성남시 중워구 광명로 395번길 7  금광동 현대아파트

*급여: 2,450,000원

* 일반경비원교육이수증 필수

* 문의: 031)911-9197",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0102505210002&rtnTarget=list8
159,[인계동] 1등급 할머니 재가요양보호사 모집,25/05/21 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 수원시 팔달구 인계로 21, .",수원시,"(근무시간) (오전) 10시 30분 ~ (오후) 2시 30분
주 소정근로시간
툴팁
: 24시간","주 6일 근무
(주 소정근로시간: 24시간)",주식회사참소망노인복지센터,"* 1등급 할머니케어/체구외소/
* 주6일제 ; 10:30~14:30
* 시급10,030원 + 주휴, 연차수당 = 12,700원
* 센터장: 010-8914-2411","방문,
기타 (전화  : 010-8914-2411)","서류,면접","이력서,기타 (요양보호사자격증사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505210013&rtnTarget=list3
160,동아 목련 아파트 미화원 모집,25/05/21 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 156만원 이상,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 평택시 평택4로 56, 동아목련아파트 (비전동, 동아목련아파트)",평택시,"※ 상세 근무시간
평일 9시~16시/토요일:휴무
휴게시간 11:50~13시
주 소정근로시간
툴팁
: 25시간","주 5일 근무
(주 소정근로시간: 25시간)",유한책임회사 화이트시스템,아파트 실내미화원 채용,"방문,
기타 (관리사무소로 연락바람)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK3002505210003&rtnTarget=list5
161,[정자동] 4등급 할머니 케어할 요양보호사 구인,25/05/21 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 성남시 분당구 불정로 195, 610동. (정자동, 정든마을우성6단지아파트)",성남시,"(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",마실재가방문요양센터,"정자동, 정든마을우성아파트  4등급 할머니 케어할 요양보호사 구인 

- 주 3일 / 08:00 ~11:00(시간조율가능)
- 시급 : 13,000원(기타수당포함)


* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.",기타(통화후 면접),"서류,면접",기타(자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKM002505210010&rtnTarget=list10
162,[정자동] 재가요양보호사 구인,25/05/20 등록,채용시까지,재가 요양보호사,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 장안구 정자천로188번길 28 (정자동, 두견마을 3차 벽산아파트)",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",수원제일방문요양센터,"[정자동] 3등급 할머님

○ 독거. 거동 가능(보행기), 얌전한 고양이 1마리 있음
○ 식사 준비, 청소 등
○ 근무시간 : 주 5일, 09:00~12:00
○ 시급 : 최저시급 10,030원+주휴수당+연차수당+기타수당= 총 12,600원
○ 채용담당자 전화 후 방문 : 010-6350-3572
 
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시
 근로자마다 주 소정근로시간이나, 임금, 근무 예정지 등에 차이가 있을 수 있음 .",방문,"서류,
기타 (센터장(010-6350-3572) 통화 후 면접희망)",기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505200011&rtnTarget=list1
